# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-20 11:18:13 -05:00	(natwebsdas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1960-06-17		UTC	87.1				
USGS	430429089230301	GW	1960-06-18		UTC	87.12				
USGS	430429089230301	GW	1960-06-19		UTC	87.11				
USGS	430429089230301	GW	1960-06-20		UTC	86.9				
USGS	430429089230301	GW	1960-06-21		UTC	86.87				
USGS	430429089230301	GW	1960-06-22		UTC	87				
USGS	430429089230301	GW	1960-06-23		UTC	87.03				
USGS	430429089230301	GW	1960-06-24		UTC	87.32				
USGS	430429089230301	GW	1960-06-25		UTC	87.45				
USGS	430429089230301	GW	1960-06-26		UTC	87.37				
USGS	430429089230301	GW	1960-06-27		UTC	87.37				
USGS	430429089230301	GW	1960-06-28		UTC	87.49				
USGS	430429089230301	GW	1960-06-29		UTC	87.6				
USGS	430429089230301	GW	1960-06-30		UTC	87.74				
USGS	430429089230301	GW	1960-07-01		UTC	87.74				
USGS	430429089230301	GW	1960-07-02		UTC	87.72				
USGS	430429089230301	GW	1960-07-03		UTC	87.52				
USGS	430429089230301	GW	1960-07-04		UTC	87.18				
USGS	430429089230301	GW	1960-07-05		UTC	86.25				
USGS	430429089230301	GW	1960-07-06		UTC	86.35				
USGS	430429089230301	GW	1960-07-07		UTC	86.47				
USGS	430429089230301	GW	1960-07-08		UTC	86.66				
USGS	430429089230301	GW	1960-07-09		UTC	86.8				
USGS	430429089230301	GW	1960-07-10		UTC	86.81				
USGS	430429089230301	GW	1960-07-11		UTC	86.6				
USGS	430429089230301	GW	1960-07-12		UTC	86.73				
USGS	430429089230301	GW	1960-07-13		UTC	86.98				
USGS	430429089230301	GW	1960-07-14		UTC	87.22				
USGS	430429089230301	GW	1960-07-15		UTC	87.36				
USGS	430429089230301	GW	1960-07-16		UTC	87.48				
USGS	430429089230301	GW	1960-07-17		UTC	87.5				
USGS	430429089230301	GW	1960-07-18		UTC	87.65				
USGS	430429089230301	GW	1960-07-19		UTC	87.81				
USGS	430429089230301	GW	1960-07-20		UTC	88.06				
USGS	430429089230301	GW	1960-07-21		UTC	88.16				
USGS	430429089230301	GW	1960-07-22		UTC	88.43				
USGS	430429089230301	GW	1960-07-23		UTC	88.61				
USGS	430429089230301	GW	1960-07-24		UTC	88.61				
USGS	430429089230301	GW	1960-07-25		UTC	88.3				
USGS	430429089230301	GW	1960-07-26		UTC	88.11				
USGS	430429089230301	GW	1960-07-27		UTC	88.18				
USGS	430429089230301	GW	1960-07-28		UTC	88.28				
USGS	430429089230301	GW	1960-07-29		UTC	88.4				
USGS	430429089230301	GW	1960-07-30		UTC	88.52				
USGS	430429089230301	GW	1960-07-31		UTC	88.52				
USGS	430429089230301	GW	1960-08-01		UTC	88.41				
USGS	430429089230301	GW	1960-08-02		UTC	88.23				
USGS	430429089230301	GW	1960-08-03		UTC	88.41				
USGS	430429089230301	GW	1960-08-04		UTC	88.61				
USGS	430429089230301	GW	1960-08-05		UTC	88.74				
USGS	430429089230301	GW	1960-08-06		UTC	88.83				
USGS	430429089230301	GW	1960-08-07		UTC	88.84				
USGS	430429089230301	GW	1960-08-08		UTC	88.71				
USGS	430429089230301	GW	1960-08-09		UTC	88.47				
USGS	430429089230301	GW	1960-08-10		UTC	88.43				
USGS	430429089230301	GW	1960-08-11		UTC	88.41				
USGS	430429089230301	GW	1960-08-12		UTC	88.31				
USGS	430429089230301	GW	1960-08-13		UTC	88.23				
USGS	430429089230301	GW	1960-08-14		UTC	87.9				
USGS	430429089230301	GW	1960-08-15		UTC	87.47				
USGS	430429089230301	GW	1960-08-16		UTC	87.45				
USGS	430429089230301	GW	1960-08-17		UTC	87.63				
USGS	430429089230301	GW	1960-08-18		UTC	87.63				
USGS	430429089230301	GW	1960-08-19		UTC	87.85				
USGS	430429089230301	GW	1960-08-20		UTC	87.99				
USGS	430429089230301	GW	1960-08-21		UTC	87.99				
USGS	430429089230301	GW	1960-08-22		UTC	87.81				
USGS	430429089230301	GW	1960-08-23		UTC	87.81				
USGS	430429089230301	GW	1960-08-24		UTC	87.99				
USGS	430429089230301	GW	1960-08-25		UTC	88.14				
USGS	430429089230301	GW	1960-08-26		UTC	88.35				
USGS	430429089230301	GW	1960-08-27		UTC	88.45				
USGS	430429089230301	GW	1960-08-28		UTC	88.42				
USGS	430429089230301	GW	1960-08-29		UTC	88.17				
USGS	430429089230301	GW	1960-08-30		UTC	88.01				
USGS	430429089230301	GW	1960-08-31		UTC	88.2				
USGS	430429089230301	GW	1960-09-01		UTC	88.49				
USGS	430429089230301	GW	1960-09-02		UTC	88.75				
USGS	430429089230301	GW	1960-09-03		UTC	88.91				
USGS	430429089230301	GW	1960-09-04		UTC	88.91				
USGS	430429089230301	GW	1960-09-05		UTC	88.81				
USGS	430429089230301	GW	1960-09-06		UTC	88.23				
USGS	430429089230301	GW	1960-09-07		UTC	88.33				
USGS	430429089230301	GW	1960-09-08		UTC	88.74				
USGS	430429089230301	GW	1960-09-09		UTC	89.1				
USGS	430429089230301	GW	1960-09-10		UTC	89.19				
USGS	430429089230301	GW	1960-09-11		UTC	89.12				
USGS	430429089230301	GW	1960-09-12		UTC	88.62				
USGS	430429089230301	GW	1960-09-13		UTC	88.22				
USGS	430429089230301	GW	1960-09-14		UTC	88.2				
USGS	430429089230301	GW	1960-09-15		UTC	88.29				
USGS	430429089230301	GW	1960-09-16		UTC	88.4				
USGS	430429089230301	GW	1960-09-17		UTC	88.42				
USGS	430429089230301	GW	1960-09-18		UTC	88.35				
USGS	430429089230301	GW	1960-09-19		UTC	88.02				
USGS	430429089230301	GW	1960-09-20		UTC	87.51				
USGS	430429089230301	GW	1960-09-21		UTC	87.39				
USGS	430429089230301	GW	1960-09-22		UTC	87.39				
USGS	430429089230301	GW	1960-09-23		UTC	87.39				
USGS	430429089230301	GW	1960-09-24		UTC	87.42				
USGS	430429089230301	GW	1960-09-25		UTC	87.44				
USGS	430429089230301	GW	1960-09-26		UTC	87.33				
USGS	430429089230301	GW	1960-09-27		UTC	87.17				
USGS	430429089230301	GW	1960-09-28		UTC	87.07				
USGS	430429089230301	GW	1960-09-29		UTC	87.02				
USGS	430429089230301	GW	1960-09-30		UTC	87.01				
USGS	430429089230301	GW	1960-10-01		UTC	87.03				
USGS	430429089230301	GW	1960-10-02		UTC	86.84				
USGS	430429089230301	GW	1960-10-03		UTC	86.59				
USGS	430429089230301	GW	1960-10-04		UTC	86.41				
USGS	430429089230301	GW	1960-10-05		UTC	86.42				
USGS	430429089230301	GW	1960-10-06		UTC	86.66				
USGS	430429089230301	GW	1960-10-07		UTC	86.94				
USGS	430429089230301	GW	1960-10-08		UTC	86.99				
USGS	430429089230301	GW	1960-10-09		UTC	86.93				
USGS	430429089230301	GW	1960-10-10		UTC	86.78				
USGS	430429089230301	GW	1960-10-11		UTC	86.75				
USGS	430429089230301	GW	1960-10-12		UTC	86.94				
USGS	430429089230301	GW	1960-10-13		UTC	87.02				
USGS	430429089230301	GW	1960-10-14		UTC	87.14				
USGS	430429089230301	GW	1960-10-15		UTC	87.26				
USGS	430429089230301	GW	1960-10-16		UTC	86.85				
USGS	430429089230301	GW	1960-10-17		UTC	86.85				
USGS	430429089230301	GW	1960-10-18		UTC	86.81				
USGS	430429089230301	GW	1960-10-19		UTC	86.87				
USGS	430429089230301	GW	1960-10-20		UTC	86.89				
USGS	430429089230301	GW	1960-10-21		UTC	86.89				
USGS	430429089230301	GW	1960-10-22		UTC	86.84				
USGS	430429089230301	GW	1960-10-23		UTC	86.68				
USGS	430429089230301	GW	1960-10-24		UTC	86.56				
USGS	430429089230301	GW	1960-10-25		UTC	86.49				
USGS	430429089230301	GW	1960-10-26		UTC	86.39				
USGS	430429089230301	GW	1960-10-27		UTC	86.43				
USGS	430429089230301	GW	1960-10-28		UTC	86.54				
USGS	430429089230301	GW	1960-10-29		UTC	86.59				
USGS	430429089230301	GW	1960-10-30		UTC	86.52				
USGS	430429089230301	GW	1960-10-31		UTC	86.28				
USGS	430429089230301	GW	1960-11-01		UTC	85.75				
USGS	430429089230301	GW	1960-11-02		UTC	85.84				
USGS	430429089230301	GW	1960-11-03		UTC	86.04				
USGS	430429089230301	GW	1960-11-04		UTC	86.19				
USGS	430429089230301	GW	1960-11-05		UTC	86.22				
USGS	430429089230301	GW	1960-11-06		UTC	86.21				
USGS	430429089230301	GW	1960-11-07		UTC	86.01				
USGS	430429089230301	GW	1960-11-08		UTC	85.75				
USGS	430429089230301	GW	1960-11-09		UTC	85.84				
USGS	430429089230301	GW	1960-11-10		UTC	85.95				
USGS	430429089230301	GW	1960-11-11		UTC	85.97				
USGS	430429089230301	GW	1960-11-12		UTC	85.97				
USGS	430429089230301	GW	1960-11-13		UTC	85.91				
USGS	430429089230301	GW	1960-11-14		UTC	85.74				
USGS	430429089230301	GW	1960-11-15		UTC	85.52				
USGS	430429089230301	GW	1960-11-16		UTC	85.83				
USGS	430429089230301	GW	1960-11-17		UTC	86.11				
USGS	430429089230301	GW	1960-11-18		UTC	86.28				
USGS	430429089230301	GW	1960-11-19		UTC	86.35				
USGS	430429089230301	GW	1960-11-20		UTC	86.36				
USGS	430429089230301	GW	1960-11-21		UTC	86.17				
USGS	430429089230301	GW	1960-11-22		UTC	86				
USGS	430429089230301	GW	1960-11-23		UTC	86.26				
USGS	430429089230301	GW	1960-11-24		UTC	86.27				
USGS	430429089230301	GW	1960-11-25		UTC	86.01				
USGS	430429089230301	GW	1960-11-26		UTC	85.74				
USGS	430429089230301	GW	1960-11-27		UTC	85.94				
USGS	430429089230301	GW	1960-11-28		UTC	85.74				
USGS	430429089230301	GW	1960-11-29		UTC	85.94				
USGS	430429089230301	GW	1960-11-30		UTC	86.35				
USGS	430429089230301	GW	1960-12-01		UTC	86.45				
USGS	430429089230301	GW	1960-12-02		UTC	86.45				
USGS	430429089230301	GW	1960-12-05		UTC	86				
USGS	430429089230301	GW	1960-12-10		UTC	85.25				
USGS	430429089230301	GW	1960-12-15		UTC	84.5				
USGS	430429089230301	GW	1960-12-20		UTC	83.75				
USGS	430429089230301	GW	1960-12-25		UTC	83.55				
USGS	430429089230301	GW	1960-12-27		UTC	83.87				
USGS	430429089230301	GW	1960-12-28		UTC	83.9				
USGS	430429089230301	GW	1960-12-29		UTC	83.85				
USGS	430429089230301	GW	1960-12-30		UTC	84.06				
USGS	430429089230301	GW	1960-12-31		UTC	84.1				
USGS	430429089230301	GW	1961-01-01		UTC	84.07				
USGS	430429089230301	GW	1961-01-02		UTC	83.72				
USGS	430429089230301	GW	1961-01-03		UTC	83.72				
USGS	430429089230301	GW	1961-01-04		UTC	83.97				
USGS	430429089230301	GW	1961-01-05		UTC	84.2				
USGS	430429089230301	GW	1961-01-06		UTC	84.38				
USGS	430429089230301	GW	1961-01-07		UTC	84.69				
USGS	430429089230301	GW	1961-01-08		UTC	84.77				
USGS	430429089230301	GW	1961-01-09		UTC	84.74				
USGS	430429089230301	GW	1961-01-10		UTC	84.61				
USGS	430429089230301	GW	1961-01-11		UTC	84.88				
USGS	430429089230301	GW	1961-01-12		UTC	84.96				
USGS	430429089230301	GW	1961-01-13		UTC	85.06				
USGS	430429089230301	GW	1961-01-14		UTC	85.15				
USGS	430429089230301	GW	1961-01-15		UTC	85.17				
USGS	430429089230301	GW	1961-01-16		UTC	85.04				
USGS	430429089230301	GW	1961-01-17		UTC	84.9				
USGS	430429089230301	GW	1961-01-18		UTC	85.01				
USGS	430429089230301	GW	1961-01-19		UTC	85.12				
USGS	430429089230301	GW	1961-01-20		UTC	85.22				
USGS	430429089230301	GW	1961-01-21		UTC	85.29				
USGS	430429089230301	GW	1961-01-22		UTC	85.28				
USGS	430429089230301	GW	1961-01-23		UTC	85.14				
USGS	430429089230301	GW	1961-01-24		UTC	84.97				
USGS	430429089230301	GW	1961-01-25		UTC	85.25				
USGS	430429089230301	GW	1961-01-26		UTC	85.25				
USGS	430429089230301	GW	1961-01-27		UTC	85.24				
USGS	430429089230301	GW	1961-01-28		UTC	85.24				
USGS	430429089230301	GW	1961-01-29		UTC	85.17				
USGS	430429089230301	GW	1961-01-30		UTC	85.09				
USGS	430429089230301	GW	1961-01-31		UTC	85.05				
USGS	430429089230301	GW	1961-02-01		UTC	85.27				
USGS	430429089230301	GW	1961-02-02		UTC	85.46				
USGS	430429089230301	GW	1961-02-03		UTC	85.48				
USGS	430429089230301	GW	1961-02-04		UTC	85.58				
USGS	430429089230301	GW	1961-02-05		UTC	85.64				
USGS	430429089230301	GW	1961-02-06		UTC	85.52				
USGS	430429089230301	GW	1961-02-07		UTC	85.48				
USGS	430429089230301	GW	1961-02-08		UTC	85.5				
USGS	430429089230301	GW	1961-02-09		UTC	85.53				
USGS	430429089230301	GW	1961-02-10		UTC	85.65				
USGS	430429089230301	GW	1961-02-11		UTC	85.68				
USGS	430429089230301	GW	1961-02-12		UTC	85.7				
USGS	430429089230301	GW	1961-02-13		UTC	85.57				
USGS	430429089230301	GW	1961-02-15		UTC	85.65				
USGS	430429089230301	GW	1961-02-20		UTC	85.6				
USGS	430429089230301	GW	1961-02-25		UTC	85.55				
USGS	430429089230301	GW	1961-02-27		UTC	85.67				
USGS	430429089230301	GW	1961-02-28		UTC	85.72				
USGS	430429089230301	GW	1961-03-01		UTC	85.72				
USGS	430429089230301	GW	1961-03-02		UTC	85.72				
USGS	430429089230301	GW	1961-03-05		UTC	85.75				
USGS	430429089230301	GW	1961-03-10		UTC	85.55				
USGS	430429089230301	GW	1961-03-14		UTC	85.28				
USGS	430429089230301	GW	1961-03-15		UTC	85.43				
USGS	430429089230301	GW	1961-03-16		UTC	85.54				
USGS	430429089230301	GW	1961-03-17		UTC	85.6				
USGS	430429089230301	GW	1961-03-18		UTC	85.6				
USGS	430429089230301	GW	1961-03-19		UTC	85.57				
USGS	430429089230301	GW	1961-03-20		UTC	85.43				
USGS	430429089230301	GW	1961-03-21		UTC	85.33				
USGS	430429089230301	GW	1961-03-22		UTC	85.02				
USGS	430429089230301	GW	1961-03-23		UTC	84.99				
USGS	430429089230301	GW	1961-03-24		UTC	85.1				
USGS	430429089230301	GW	1961-03-25		UTC	85.12				
USGS	430429089230301	GW	1961-03-26		UTC	85.11				
USGS	430429089230301	GW	1961-03-30		UTC	85.01				
USGS	430429089230301	GW	1961-03-31		UTC	84.99				
USGS	430429089230301	GW	1961-04-01		UTC	85.72				
USGS	430429089230301	GW	1961-04-02		UTC	84.76				
USGS	430429089230301	GW	1961-04-03		UTC	84.41				
USGS	430429089230301	GW	1961-04-04		UTC	84.14				
USGS	430429089230301	GW	1961-04-05		UTC	84.22				
USGS	430429089230301	GW	1961-04-06		UTC	84.51				
USGS	430429089230301	GW	1961-04-07		UTC	84.77				
USGS	430429089230301	GW	1961-04-08		UTC	84.84				
USGS	430429089230301	GW	1961-04-09		UTC	84.84				
USGS	430429089230301	GW	1961-04-10		UTC	84.74				
USGS	430429089230301	GW	1961-04-11		UTC	84.61				
USGS	430429089230301	GW	1961-04-12		UTC	84.63				
USGS	430429089230301	GW	1961-04-13		UTC	84.73				
USGS	430429089230301	GW	1961-04-14		UTC	84.77				
USGS	430429089230301	GW	1961-04-15		UTC	84.87				
USGS	430429089230301	GW	1961-04-16		UTC	84.88				
USGS	430429089230301	GW	1961-04-17		UTC	84.76				
USGS	430429089230301	GW	1961-04-18		UTC	84.97				
USGS	430429089230301	GW	1961-04-19		UTC	85.07				
USGS	430429089230301	GW	1961-04-20		UTC	85.1				
USGS	430429089230301	GW	1961-04-21		UTC	85.13				
USGS	430429089230301	GW	1961-04-22		UTC	85.19				
USGS	430429089230301	GW	1961-04-23		UTC	85.2				
USGS	430429089230301	GW	1961-04-24		UTC	84.95				
USGS	430429089230301	GW	1961-04-25		UTC	84.6				
USGS	430429089230301	GW	1961-04-26		UTC	84.76				
USGS	430429089230301	GW	1961-04-27		UTC	84.98				
USGS	430429089230301	GW	1961-04-28		UTC	85.1				
USGS	430429089230301	GW	1961-04-29		UTC	85.16				
USGS	430429089230301	GW	1961-04-30		UTC	85.16				
USGS	430429089230301	GW	1961-05-01		UTC	84.96				
USGS	430429089230301	GW	1961-05-02		UTC	84.84				
USGS	430429089230301	GW	1961-05-03		UTC	85.06				
USGS	430429089230301	GW	1961-05-04		UTC	85.26				
USGS	430429089230301	GW	1961-05-05		UTC	85.32				
USGS	430429089230301	GW	1961-05-06		UTC	85.32				
USGS	430429089230301	GW	1961-05-07		UTC	85.32				
USGS	430429089230301	GW	1961-05-08		UTC	85.3				
USGS	430429089230301	GW	1961-05-10		UTC	85.4				
USGS	430429089230301	GW	1961-05-15		UTC	85.6				
USGS	430429089230301	GW	1961-05-20		UTC	85.8				
USGS	430429089230301	GW	1961-05-25		UTC	86				
USGS	430429089230301	GW	1961-05-31		UTC	86.25				
USGS	430429089230301	GW	1961-06-01		UTC	86.31				
USGS	430429089230301	GW	1961-06-02		UTC	86.77				
USGS	430429089230301	GW	1961-06-03		UTC	86.96				
USGS	430429089230301	GW	1961-06-04		UTC	86.96				
USGS	430429089230301	GW	1961-06-05		UTC	85.94				
USGS	430429089230301	GW	1961-06-06		UTC	87.15				
USGS	430429089230301	GW	1961-06-07		UTC	87.4				
USGS	430429089230301	GW	1961-06-08		UTC	87.52				
USGS	430429089230301	GW	1961-06-09		UTC	87.69				
USGS	430429089230301	GW	1961-06-10		UTC	87.91				
USGS	430429089230301	GW	1961-06-11		UTC	88.16				
USGS	430429089230301	GW	1961-06-12		UTC	88.14				
USGS	430429089230301	GW	1961-06-13		UTC	87.97				
USGS	430429089230301	GW	1961-06-14		UTC	88.2				
USGS	430429089230301	GW	1961-06-15		UTC	88.28				
USGS	430429089230301	GW	1961-06-16		UTC	88.3				
USGS	430429089230301	GW	1961-06-17		UTC	88.29				
USGS	430429089230301	GW	1961-06-18		UTC	88.25				
USGS	430429089230301	GW	1961-06-19		UTC	88.11				
USGS	430429089230301	GW	1961-06-20		UTC	87.74				
USGS	430429089230301	GW	1961-06-21		UTC	87.71				
USGS	430429089230301	GW	1961-06-22		UTC	87.85				
USGS	430429089230301	GW	1961-06-23		UTC	88.03				
USGS	430429089230301	GW	1961-06-24		UTC	88.11				
USGS	430429089230301	GW	1961-06-25		UTC	88.11				
USGS	430429089230301	GW	1961-06-26		UTC	88.01				
USGS	430429089230301	GW	1961-06-27		UTC	87.61				
USGS	430429089230301	GW	1961-06-28		UTC	88.13				
USGS	430429089230301	GW	1961-06-29		UTC	88.79				
USGS	430429089230301	GW	1961-06-30		UTC	89.38				
USGS	430429089230301	GW	1961-07-01		UTC	89.64				
USGS	430429089230301	GW	1961-07-02		UTC	89.61				
USGS	430429089230301	GW	1961-07-03		UTC	89.59				
USGS	430429089230301	GW	1961-07-04		UTC	88.96				
USGS	430429089230301	GW	1961-07-05		UTC	88.87				
USGS	430429089230301	GW	1961-07-06		UTC	88.3				
USGS	430429089230301	GW	1961-07-07		UTC	88.2				
USGS	430429089230301	GW	1961-07-08		UTC	88.31				
USGS	430429089230301	GW	1961-07-09		UTC	88.35				
USGS	430429089230301	GW	1961-07-10		UTC	88.35				
USGS	430429089230301	GW	1961-07-11		UTC	88.28				
USGS	430429089230301	GW	1961-07-12		UTC	88.68				
USGS	430429089230301	GW	1961-07-13		UTC	89.09				
USGS	430429089230301	GW	1961-07-14		UTC	89.32				
USGS	430429089230301	GW	1961-07-15		UTC	89.38				
USGS	430429089230301	GW	1961-07-16		UTC	89.38				
USGS	430429089230301	GW	1961-07-17		UTC	89.15				
USGS	430429089230301	GW	1961-07-18		UTC	88.56				
USGS	430429089230301	GW	1961-07-19		UTC	88.54				
USGS	430429089230301	GW	1961-07-20		UTC	88.77				
USGS	430429089230301	GW	1961-07-21		UTC	89.05				
USGS	430429089230301	GW	1961-07-22		UTC	89.28				
USGS	430429089230301	GW	1961-07-23		UTC	89.28				
USGS	430429089230301	GW	1961-07-24		UTC	89.27				
USGS	430429089230301	GW	1961-07-25		UTC	88.97				
USGS	430429089230301	GW	1961-07-26		UTC	88.92				
USGS	430429089230301	GW	1961-07-27		UTC	89.18				
USGS	430429089230301	GW	1961-07-28		UTC	89.33				
USGS	430429089230301	GW	1961-07-29		UTC	89.45				
USGS	430429089230301	GW	1961-07-30		UTC	89.48				
USGS	430429089230301	GW	1961-07-31		UTC	89.19				
USGS	430429089230301	GW	1961-08-01		UTC	89.23				
USGS	430429089230301	GW	1961-08-02		UTC	89.27				
USGS	430429089230301	GW	1961-08-03		UTC	89.33				
USGS	430429089230301	GW	1961-08-04		UTC	89.43				
USGS	430429089230301	GW	1961-08-05		UTC	89.48				
USGS	430429089230301	GW	1961-08-06		UTC	89.49				
USGS	430429089230301	GW	1961-08-07		UTC	89.3				
USGS	430429089230301	GW	1961-08-08		UTC	89				
USGS	430429089230301	GW	1961-08-09		UTC	89.12				
USGS	430429089230301	GW	1961-08-10		UTC	89.31				
USGS	430429089230301	GW	1961-08-11		UTC	89.57				
USGS	430429089230301	GW	1961-08-12		UTC	89.71				
USGS	430429089230301	GW	1961-08-13		UTC	89.73				
USGS	430429089230301	GW	1961-08-14		UTC	89.51				
USGS	430429089230301	GW	1961-08-15		UTC	89.36				
USGS	430429089230301	GW	1961-08-16		UTC	89.59				
USGS	430429089230301	GW	1961-08-17		UTC	89.86				
USGS	430429089230301	GW	1961-08-18		UTC	90.09				
USGS	430429089230301	GW	1961-08-19		UTC	90.28				
USGS	430429089230301	GW	1961-08-20		UTC	90.26				
USGS	430429089230301	GW	1961-08-21		UTC	89.84				
USGS	430429089230301	GW	1961-08-22		UTC	89.46				
USGS	430429089230301	GW	1961-08-23		UTC	89.36				
USGS	430429089230301	GW	1961-08-24		UTC	89.4				
USGS	430429089230301	GW	1961-08-25		UTC	89.48				
USGS	430429089230301	GW	1961-08-26		UTC	89.53				
USGS	430429089230301	GW	1961-08-27		UTC	89.58				
USGS	430429089230301	GW	1961-08-28		UTC	89.56				
USGS	430429089230301	GW	1961-08-29		UTC	89.52				
USGS	430429089230301	GW	1961-08-30		UTC	89.84				
USGS	430429089230301	GW	1961-08-31		UTC	90.22				
USGS	430429089230301	GW	1961-09-01		UTC	90.42				
USGS	430429089230301	GW	1961-09-02		UTC	90.48				
USGS	430429089230301	GW	1961-09-03		UTC	90.49				
USGS	430429089230301	GW	1961-09-04		UTC	90.3				
USGS	430429089230301	GW	1961-09-05		UTC	89.82				
USGS	430429089230301	GW	1961-09-06		UTC	89.57				
USGS	430429089230301	GW	1961-09-07		UTC	89.7				
USGS	430429089230301	GW	1961-09-08		UTC	89.88				
USGS	430429089230301	GW	1961-09-09		UTC	90.03				
USGS	430429089230301	GW	1961-09-10		UTC	90.08				
USGS	430429089230301	GW	1961-09-11		UTC	90.18				
USGS	430429089230301	GW	1961-09-12		UTC	90.22				
USGS	430429089230301	GW	1961-09-13		UTC	90.21				
USGS	430429089230301	GW	1961-09-14		UTC	89.8				
USGS	430429089230301	GW	1961-09-15		UTC	89.75				
USGS	430429089230301	GW	1961-09-16		UTC	89.57				
USGS	430429089230301	GW	1961-09-17		UTC	89.16				
USGS	430429089230301	GW	1961-09-18		UTC	88.49				
USGS	430429089230301	GW	1961-09-19		UTC	88.21				
USGS	430429089230301	GW	1961-09-20		UTC	88.13				
USGS	430429089230301	GW	1961-09-21		UTC	88.1				
USGS	430429089230301	GW	1961-09-22		UTC	88.3				
USGS	430429089230301	GW	1961-09-23		UTC	88.39				
USGS	430429089230301	GW	1961-09-24		UTC	88.35				
USGS	430429089230301	GW	1961-09-25		UTC	87.88				
USGS	430429089230301	GW	1961-09-26		UTC	87.58				
USGS	430429089230301	GW	1961-09-27		UTC	87.55				
USGS	430429089230301	GW	1961-09-28		UTC	87.59				
USGS	430429089230301	GW	1961-09-29		UTC	87.57				
USGS	430429089230301	GW	1961-09-30		UTC	87.55				
USGS	430429089230301	GW	1961-10-01		UTC	87.34				
USGS	430429089230301	GW	1961-10-02		UTC	87.11				
USGS	430429089230301	GW	1961-10-03		UTC	86.9				
USGS	430429089230301	GW	1961-10-04		UTC	86.77				
USGS	430429089230301	GW	1961-10-05		UTC	86.82				
USGS	430429089230301	GW	1961-10-06		UTC	87.03				
USGS	430429089230301	GW	1961-10-07		UTC	87.25				
USGS	430429089230301	GW	1961-10-08		UTC	87.3				
USGS	430429089230301	GW	1961-10-09		UTC	87.28				
USGS	430429089230301	GW	1961-10-10		UTC	87.15				
USGS	430429089230301	GW	1961-10-11		UTC	87.26				
USGS	430429089230301	GW	1961-10-12		UTC	87.46				
USGS	430429089230301	GW	1961-10-13		UTC	87.63				
USGS	430429089230301	GW	1961-10-14		UTC	87.69				
USGS	430429089230301	GW	1961-10-15		UTC	87.63				
USGS	430429089230301	GW	1961-10-16		UTC	87.1				
USGS	430429089230301	GW	1961-10-17		UTC	86.72				
USGS	430429089230301	GW	1961-10-18		UTC	86.81				
USGS	430429089230301	GW	1961-10-19		UTC	86.92				
USGS	430429089230301	GW	1961-10-20		UTC	87.01				
USGS	430429089230301	GW	1961-10-21		UTC	87.04				
USGS	430429089230301	GW	1961-10-22		UTC	86.97				
USGS	430429089230301	GW	1961-10-23		UTC	86.46				
USGS	430429089230301	GW	1961-10-24		UTC	86.12				
USGS	430429089230301	GW	1961-10-25		UTC	86.24				
USGS	430429089230301	GW	1961-10-26		UTC	86.5				
USGS	430429089230301	GW	1961-10-27		UTC	86.59				
USGS	430429089230301	GW	1961-10-28		UTC	86.59				
USGS	430429089230301	GW	1961-10-29		UTC	86.46				
USGS	430429089230301	GW	1961-10-30		UTC	86.21				
USGS	430429089230301	GW	1961-10-31		UTC	86.03				
USGS	430429089230301	GW	1961-11-01		UTC	85.98				
USGS	430429089230301	GW	1961-11-02		UTC	85.97				
USGS	430429089230301	GW	1961-11-03		UTC	86.28				
USGS	430429089230301	GW	1961-11-04		UTC	86.42				
USGS	430429089230301	GW	1961-11-05		UTC	86.42				
USGS	430429089230301	GW	1961-11-06		UTC	86.2				
